"id"	"film_name"	"initial_name"	"country"	"release_year"	"type"	"score"	"evaluate_number"	"role"	"introduction"	"image_src"	"alias"	"language"	"time"	"details_src"	"price"	"create_date"	"create_by"	"update_date"	"update_by"	"is_deleted"	"version"
"1"	"肖申克的救赎"	" The Shawshank Redemption"	" 美国 "	"1994 "	" 犯罪 剧情"	"9.7"	"2818482"	"导演:弗兰克·德拉邦特FrankDarabont   主演:蒂姆·罗宾斯TimRobbins/..."	"希望让人自由"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p480747492.jpg"	" / 月黑高飞(港)  /  刺激1995(台)"	"英语"	"142分钟"	"https://movie.douban.com/subject/1292052/"	"34.34"					"0"	
"2"	"霸王别姬"	" 再见，我的妾  "	" 中国大陆 中国香港 "	"1993 "	" 剧情 爱情 同性"	"9.6"	"2084602"	"导演:陈凯歌KaigeChen   主演:张国荣LeslieCheung/张丰毅FengyiZha..."	"风华绝代"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561716440.jpg"	" / 再见，我的妾  /  Farewell My Concubine"	"汉语普通话"	"171分钟/155分钟(美国剧场版)"	"https://movie.douban.com/subject/1291546/"	"34.34"					"0"	
"3"	"阿甘正传"	" Forrest Gump"	" 美国 "	"1994 "	" 剧情 爱情"	"9.5"	"2110567"	"导演:罗伯特·泽米吉斯RobertZemeckis   主演:汤姆·汉克斯TomHanks/..."	"一部美国近现代史"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2372307693.jpg"	" / 福雷斯特·冈普"	"英语"	"142分钟"	"https://movie.douban.com/subject/1292720/"	"34.34"					"0"	
"4"	"泰坦尼克号"	" Titanic"	" 美国 墨西哥 "	"1997 "	" 剧情 爱情 灾难"	"9.5"	"2074461"	"导演:詹姆斯·卡梅隆JamesCameron   主演:莱昂纳多·迪卡普里奥Leonardo..."	"失去的才是永恒的 "	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2889314814.jpg"	" / 铁达尼号(港 / 台)"	"英语/意大利语/德语/俄语"	"194分钟/227分钟(白星版)"	"https://movie.douban.com/subject/1292722/"	"34.34"					"0"	
"5"	"这个杀手不太冷"	" Léon"	" 法国 美国 "	"1994 "	" 剧情 动作 犯罪"	"9.4"	"2245148"	"导演:吕克·贝松LucBesson   主演:让·雷诺JeanReno/娜塔莉·波特曼..."	"怪蜀黍和小萝莉不得不说的故事"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p511118051.jpg"	" / 终极追杀令(台)  /  杀手莱昂"	"英语/意大利语/法语"	"110分钟(剧场版)/133分钟(国际版)"	"https://movie.douban.com/subject/1295644/"	"34.34"					"0"	
"6"	"美丽人生"	" La vita è bella"	" 意大利 "	"1997 "	" 剧情 喜剧 爱情 战争"	"9.6"	"1297045"	"导演:罗伯托·贝尼尼RobertoBenigni   主演:罗伯托·贝尼尼RobertoBeni..."	"最美的谎言"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2578474613.jpg"	" / 一个快乐的传说(港)  /  Life Is Beautiful"	"意大利语/德语/英语"	"116分钟(国际版)/125分钟"	"https://movie.douban.com/subject/1292063/"	"34.34"					"0"	
"7"	"千与千寻"	" 千と千尋の神隠し"	" 日本 "	"2001 "	" 剧情 动画 奇幻"	"9.4"	"2186760"	"导演:宫崎骏HayaoMiyazaki   主演:柊瑠美RumiHîragi/入野自由Miy..."	"最好的宫崎骏，最好的久石让 "	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557573348.jpg"	" / 神隐少女(台)  /  千与千寻的神隐"	"日语"	"125分钟"	"https://movie.douban.com/subject/1291561/"	"34.34"					"0"	
"8"	"辛德勒的名单"	" Schindler's List"	" 美国 "	"1993 "	" 剧情 历史 战争"	"9.6"	"1080559"	"导演:史蒂文·斯皮尔伯格StevenSpielberg   主演:连姆·尼森LiamNeeson..."	"拯救一个人，就是拯救整个世界"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg"	" / 舒特拉的名单(港)  /  辛德勒名单"	"英语/希伯来语/德语/波兰语"	"195分钟"	"https://movie.douban.com/subject/1295124/"	"34.34"					"0"	
"9"	"盗梦空间"	" Inception"	" 美国 英国 "	"2010 "	" 剧情 科幻 悬疑 冒险"	"9.4"	"2016221"	"导演:克里斯托弗·诺兰ChristopherNolan   主演:莱昂纳多·迪卡普里奥Le..."	"诺兰给了我们一场无法盗取的梦"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p513344864.jpg"	" / 潜行凶间(港)  /  全面启动(台)"	"英语/日语/法语"	"148分钟"	"https://movie.douban.com/subject/3541415/"	"34.34"					"0"	
"10"	"星际穿越"	" Interstellar"	" 美国 英国 加拿大 "	"2014 "	" 剧情 科幻 冒险"	"9.4"	"1779513"	"导演:克里斯托弗·诺兰ChristopherNolan   主演:马修·麦康纳MatthewMc..."	"爱是一种力量，让我们超越时空感知它的存在"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2614988097.jpg"	" / 星际启示录(港)  /  星际效应(台)"	"英语"	"169分钟"	"https://movie.douban.com/subject/1889243/"	"34.34"					"0"	
"11"	"楚门的世界"	" The Truman Show"	" 美国 "	"1998 "	" 剧情 科幻"	"9.4"	"1651455"	"导演:彼得·威尔PeterWeir   主演:金·凯瑞JimCarrey/劳拉·琳妮Lau..."	"如果再也不能见到你，祝你早安，午安，晚安"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p479682972.jpg"	" / 真人Show(港)  /  真人戏"	"英语"	"103分钟"	"https://movie.douban.com/subject/1292064/"	"34.34"					"0"	
"12"	"忠犬八公的故事"	" Hachi: A Dog's Tale"	" 美国 英国 "	"2009 "	" 剧情"	"9.4"	"1368910"	"导演:莱塞·霍尔斯道姆LasseHallström   主演:理查·基尔RichardGer..."	"永远都不能忘记你所爱的人"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2587099240.jpg"	" / 秋田犬八千(港)  /  忠犬小八(台)"	"英语/日语"	"93分钟"	"https://movie.douban.com/subject/3011091/"	"34.34"					"0"	
"13"	"海上钢琴师"	" La leggenda del pianista sull'oceano"	" 意大利 "	"1998 "	" 剧情 音乐"	"9.3"	"1641940"	"导演:朱塞佩·托纳多雷GiuseppeTornatore   主演:蒂姆·罗斯TimRoth/..."	"每个人都要走一条自己坚定了的路，就算是粉身碎骨 "	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2574551676.jpg"	" / 声光伴我飞(港)  /  一九零零的传奇"	"英语/法语/意大利语"	"165分钟/120分钟(法国版)/169分钟(加长版)/125分钟(中国大陆)"	"https://movie.douban.com/subject/1292001/"	"34.34"					"0"	
"14"	"三傻大闹宝莱坞"	" 3 Idiots"	" 印度 "	"2009 "	" 剧情 喜剧 爱情 歌舞"	"9.2"	"1820065"	"导演:拉库马·希拉尼RajkumarHirani   主演:阿米尔·汗AamirKhan/卡..."	"英俊版憨豆，高情商版谢耳朵"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg"	" / 三个傻瓜(台)  /  作死不离3兄弟(港)"	"印地语/乌尔都语/英语"	"171分钟(印度)"	"https://movie.douban.com/subject/3793023/"	"34.34"					"0"	
"15"	"放牛班的春天"	" Les choristes"	" 法国 瑞士 德国 "	"2004 "	" 剧情 音乐"	"9.3"	"1283088"	"导演:克里斯托夫·巴拉蒂ChristopheBarratier   主演:让-巴蒂斯特·莫尼..."	"天籁一般的童声，是最接近上帝的存在 "	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2884280708.jpg"	" / 歌声伴我心(港)  /  唱诗班男孩"	"法语"	"97分钟"	"https://movie.douban.com/subject/1291549/"	"34.34"					"0"	
"16"	"机器人总动员"	" WALL·E"	" 美国 "	"2008 "	" 科幻 动画 冒险"	"9.3"	"1288045"	"导演:安德鲁·斯坦顿AndrewStanton   主演:本·贝尔特BenBurtt/艾丽..."	"小瓦力，大人生"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.jpg"	" / 太空奇兵·威E(港)  /  瓦力(台)"	"英语"	"98分钟"	"https://movie.douban.com/subject/2131459/"	"34.34"					"0"	
"17"	"无间道"	" 無間道"	" 中国香港 "	"2002 "	" 剧情 犯罪 惊悚"	"9.3"	"1327047"	"导演:刘伟强/麦兆辉   主演:刘德华AndyLau/梁朝伟TonyLeungChiuW..."	"香港电影史上永不过时的杰作"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2564556863.jpg"	" / Infernal Affairs  /  Mou gaan dou"	"粤语"	"101分钟/97分钟(导演剪辑版)"	"https://movie.douban.com/subject/1307914/"	"34.34"					"0"	
"18"	"疯狂动物城"	" Zootopia"	" 美国 "	"2016 "	" 喜剧 动画 冒险"	"9.2"	"1878195"	"导演:拜伦·霍华德ByronHoward/瑞奇·摩尔RichMoore   主演:金妮弗·..."	"迪士尼给我们营造的乌托邦就是这样，永远善良勇敢，永远出乎意料"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2614500649.jpg"	" / 优兽大都会(港)  /  动物方城市(台)"	"英语/挪威语"	"109分钟(中国大陆)/108分钟"	"https://movie.douban.com/subject/25662329/"	"34.34"					"0"	
"19"	"控方证人"	" Witness for the Prosecution"	" 美国 "	"1957 "	" 剧情 犯罪 悬疑"	"9.6"	"532780"	"导演:比利·怀尔德BillyWilder   主演:泰隆·鲍华TyronePower/玛琳·..."	"比利·怀德满分作品"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1505392928.jpg"	" / 雄才伟略  /  情妇"	"英语/德语"	"116分钟"	"https://movie.douban.com/subject/1296141/"	"34.34"					"0"	
"20"	"大话西游之大圣娶亲"	" 西遊記大結局之仙履奇緣"	" 中国香港 中国大陆 "	"1995 "	" 喜剧 爱情 奇幻 古装"	"9.2"	"1498987"	"导演:刘镇伟JeffreyLau   主演:周星驰StephenChow/吴孟达ManTatNg..."	"一生所爱"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg"	" / 西游记完结篇仙履奇缘  /  齐天大圣西游记"	"粤语/汉语普通话"	"95分钟/110分钟(重映版)"	"https://movie.douban.com/subject/1292213/"	"34.34"					"0"	
"21"	"熔炉"	" 도가니"	" 韩国 "	"2011 "	" 剧情"	"9.4"	"912145"	"导演:黄东赫Dong-hyukHwang   主演:孔侑YooGong/郑有美Yu-miJung/..."	"我们一路奋战不是为了改变世界，而是为了不让世界改变我们"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1363250216.jpg"	" / 无声呐喊(港)  /  漩涡"	"韩语"	"125分钟"	"https://movie.douban.com/subject/5912992/"	"34.34"					"0"	
"22"	"教父"	" The Godfather"	" 美国 "	"1972 "	" 剧情 犯罪"	"9.3"	"941779"	"导演:弗朗西斯·福特·科波拉FrancisFordCoppola   主演:马龙·白兰度M..."	"千万不要记恨你的对手，这样会让你失去理智"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p616779645.jpg"	" / Mario Puzo's The Godfather"	"英语/意大利语/拉丁语"	"175分钟"	"https://movie.douban.com/subject/1291841/"	"34.34"					"0"	
"23"	"当幸福来敲门"	" The Pursuit of Happyness"	" 美国 "	"2006 "	" 剧情 传记 家庭"	"9.2"	"1487045"	"导演:加布里尔·穆奇诺GabrieleMuccino   主演:威尔·史密斯WillSmith..."	"平民励志片 "	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2614359276.jpg"	" / 寻找快乐的故事(港)  /  追求快乐"	"英语/粤语"	"117分钟"	"https://movie.douban.com/subject/1849031/"	"34.34"					"0"	
"24"	"触不可及"	" Intouchables"	" 法国 "	"2011 "	" 剧情 喜剧"	"9.3"	"1082116"	"导演:奥利维·那卡什OlivierNakache/艾力克·托兰达EricToledano   主..."	"满满温情的高雅喜剧"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1454261925.jpg"	" / 闪亮人生(港)  /  逆转人生(台)"	"法语"	"112分钟"	"https://movie.douban.com/subject/6786002/"	"34.34"					"0"	
"25"	"怦然心动"	" Flipped"	" 美国 "	"2010 "	" 剧情 喜剧 爱情"	"9.1"	"1791695"	"导演:罗伯·莱纳RobReiner   主演:玛德琳·卡罗尔MadelineCarroll/卡..."	"真正的幸福是来自内心深处"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p501177648.jpg"	" / 萌动青春  /  青春萌动"	"英语"	"90分钟"	"https://movie.douban.com/subject/3319755/"	"34.34"					"0"	
"26"	"龙猫"	" となりのトトロ"	" 日本 "	"1988 "	" 动画 奇幻 冒险"	"9.2"	"1235703"	"导演:宫崎骏HayaoMiyazaki   主演:日高法子NorikoHidaka/坂本千夏Ch..."	"人人心中都有个龙猫，童年就永远不会消失"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2540924496.jpg"	" / 邻居托托罗  /  邻家的豆豆龙"	"日语"	"86分钟"	"https://movie.douban.com/subject/1291560/"	"34.34"					"0"	
"27"	"末代皇帝"	" The Last Emperor"	" 英国 意大利 中国大陆 法国 "	"1987 "	" 剧情 传记 历史"	"9.3"	"853090"	"导演:贝纳尔多·贝托鲁奇BernardoBertolucci   主演:尊龙JohnLone/陈..."	"“不要跟我比惨，我比你更惨”再适合这部电影不过了"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p452089833.jpg"	" / 末代皇帝溥仪(港)"	"英语/汉语普通话/日语"	"163分钟/210分钟(电视版)"	"https://movie.douban.com/subject/1293172/"	"34.34"					"0"	
"28"	"寻梦环游记"	" Coco"	" 美国 "	"2017 "	" 喜剧 动画 奇幻 音乐"	"9.1"	"1627728"	"导演:李·昂克里奇LeeUnkrich/阿德里安·莫利纳AdrianMolina   主演:..."	"死亡不是真的逝去，遗忘才是永恒的消亡"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2614500706.jpg"	" / 玩转极乐园(港)  /  可可夜总会(台)"	"英语/西班牙语"	"105分钟"	"https://movie.douban.com/subject/20495023/"	"34.34"					"0"	
"29"	"活着"	" 人生  "	" 中国大陆 中国香港 "	"1994 "	" 剧情 历史 家庭"	"9.3"	"821426"	"导演:张艺谋YimouZhang   主演:葛优YouGe/巩俐LiGong/姜武WuJiang"	"张艺谋最好的电影"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2597919477.jpg"	" / 人生  /  Lifetimes"	"汉语普通话"	"132分钟"	"https://movie.douban.com/subject/1292365/"	"34.34"					"0"	
"30"	"蝙蝠侠：黑暗骑士"	" The Dark Knight"	" 美国 英国 "	"2008 "	" 剧情 动作 科幻 犯罪 惊悚"	"9.2"	"1031678"	"导演:克里斯托弗·诺兰ChristopherNolan   主演:克里斯蒂安·贝尔Christ..."	"无尽的黑暗"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p462657443.jpg"	" / 蝙蝠侠前传2：黑暗骑士  /  黑暗骑士(台)"	"英语/汉语普通话"	"152分钟"	"https://movie.douban.com/subject/1851857/"	"34.34"					"0"	
"31"	"哈利·波特与魔法石"	" Harry Potter and the Sorcerer's Stone"	" 美国 英国 "	"2001 "	" 奇幻 冒险"	"9.2"	"1153539"	"导演:ChrisColumbus   主演:DanielRadcliffe/EmmaWatson/RupertGrint"	"童话世界的开端"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2614949805.jpg"	" / 哈利波特1：神秘的魔法石(港 / 台) "	"英语"	"152分钟/159分钟(加长版)"	"https://movie.douban.com/subject/1295038/"	"34.34"					"0"	
"32"	"指环王3：王者无敌"	" The Lord of the Rings: The Return of the King"	" 美国 新西兰 "	"2003 "	" 剧情 动作 奇幻 冒险"	"9.3"	"783742"	"导演:彼得·杰克逊PeterJackson   主演:伊利亚·伍德ElijahWood/西恩..."	"史诗的终章"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2642829472.jpg"	" / 魔戒三部曲：王者再临(台 / 港) "	"英语/昆雅语/古英语/辛达林语"	"201分钟/254分钟(加长版)/263分钟(蓝光加长版)"	"https://movie.douban.com/subject/1291552/"	"34.34"					"0"	
"33"	"乱世佳人"	" Gone with the Wind"	" 美国 "	"1939 "	" 剧情 历史 爱情 战争"	"9.3"	"674200"	"导演:维克多·弗莱明VictorFleming/乔治·库克GeorgeCukor   主演:费..."	"Tomorrow is another day."	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1963126880.jpg"	" / 飘"	"英语"	"238分钟/234分钟"	"https://movie.douban.com/subject/1300267/"	"34.34"					"0"	
"34"	"我不是药神"	" 中国药神  "	" 中国大陆 "	"2018 "	" 剧情 喜剧"	"9.0"	"2050992"	"导演:文牧野MuyeWen   主演:徐峥ZhengXu/王传君ChuanjunWang/周..."	"对我们国家而言，这样的电影多一部是一部"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561305376.jpg"	" / 中国药神  /  印度药神"	"汉语普通话/英语/上海话/印地语"	"117分钟"	"https://movie.douban.com/subject/26752088/"	"34.34"					"0"	
"35"	"素媛"	" 소원"	" 韩国 "	"2013 "	" 剧情"	"9.3"	"670096"	"导演:李濬益Jun-ikLee   主演:薛景求Kyung-guSol/严志媛Ji-wonUhm..."	"受过伤害的人总是笑得最开心，因为他们不愿意让身边的人承受一样的痛苦"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2118532944.jpg"	" / 许愿  /  希望：为爱重生(台)"	"韩语"	"122分钟"	"https://movie.douban.com/subject/21937452/"	"34.34"					"0"	
"36"	"飞屋环游记"	" Up"	" 美国 "	"2009 "	" 剧情 喜剧 动画 冒险"	"9.1"	"1293985"	"导演:彼特·道格特PeteDocter/鲍勃·彼德森BobPeterson   主演:爱德..."	"最后那些最无聊的事情，才是最值得怀念的 "	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2363116942.jpg"	" / 冲天救兵(港)  /  天外奇迹(台)"	"英语"	"96分钟"	"https://movie.douban.com/subject/2129039/"	"34.34"					"0"	
"37"	"何以为家"	" كفرناحوم"	" 黎巴嫩 美国 法国 塞浦路斯 卡塔尔 英国 "	"2018 "	" 剧情"	"9.1"	"1020400"	"导演:娜丁·拉巴基NadineLabaki   主演:扎因·拉费阿Zainal-Rafeea/..."	"凝视卑弱生命，用电影改变命运"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555295759.jpg"	" / 迦百农  /  星仔打官司(港)"	"阿拉伯语/阿姆哈拉语"	"126分钟/117分钟(中国大陆)"	"https://movie.douban.com/subject/30170448/"	"34.34"					"0"	
"38"	"十二怒汉"	" 12 Angry Men"	" 美国 "	"1957 "	" 剧情"	"9.4"	"475698"	"导演:SidneyLumet   主演:亨利·方达HenryFonda/马丁·鲍尔萨姆Marti..."	"1957年的理想主义 "	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg"	" / 12怒汉  /  十二怒汉"	"英语"	"96分钟"	"https://movie.douban.com/subject/1293182/"	"34.34"					"0"	
"39"	"摔跤吧！爸爸"	" Dangal"	" 印度 "	"2016 "	" 剧情 传记 运动 家庭"	"9.0"	"1536212"	"导演:涅提·蒂瓦里NiteshTiwari   主演:阿米尔·汗AamirKhan/法缇玛..."	"你不是在为你一个人战斗，你要让千千万万的女性看到女生并不是只能相夫教子"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2401676338.jpg"	" / 我和我的冠军女儿(台)  /  打死不离3父女(港)"	"印地语/英语"	"161分钟(印度)/140分钟(中国大陆)"	"https://movie.douban.com/subject/26387939/"	"34.34"					"0"	
"40"	"哈尔的移动城堡"	" ハウルの動く城"	" 日本 "	"2004 "	" 动画 奇幻 冒险"	"9.1"	"994364"	"导演:宫崎骏HayaoMiyazaki   主演:倍赏千惠子ChiekoBaishô/木村拓..."	"带着心爱的人在天空飞翔"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2174346180.jpg"	" / 哈尔移动城堡(港)  /  霍尔的移动城堡(台)"	"日语"	"119分钟"	"https://movie.douban.com/subject/1308807/"	"34.34"					"0"	
"41"	"鬼子来了"	" Devils on the Doorstep"	" 中国大陆 "	"2000 "	" 剧情 喜剧"	"9.3"	"611292"	"导演:姜文WenJiang   主演:姜文WenJiang/香川照之TeruyukiKagawa/..."	"对敌人的仁慈，就是对自己残忍"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553104888.jpg"	" / Devils on the Doorstep"	"汉语普通话/日语/唐山话"	"139分钟/162分钟(戛纳电影节)"	"https://movie.douban.com/subject/1291858/"	"34.34"					"0"	
"42"	"少年派的奇幻漂流"	" Life of Pi"	" 美国 中国台湾 英国 加拿大 "	"2012 "	" 剧情 奇幻 冒险"	"9.1"	"1323483"	"导演:李安AngLee   主演:苏拉·沙玛SurajSharma/伊尔凡·可汗Irrfan..."	"瑰丽壮观、无人能及的冒险之旅"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg"	" / 少年Pi的奇幻漂流  /  漂流少年Pi"	"英语/泰米尔语/法语/日语/印地语/汉语普通话"	"127分钟"	"https://movie.douban.com/subject/1929463/"	"34.34"					"0"	
"43"	"让子弹飞"	" 让子弹飞一会儿  "	" 中国大陆 中国香港 "	"2010 "	" 剧情 喜剧 动作 西部"	"9.0"	"1658239"	"导演:姜文WenJiang   主演:姜文WenJiang/葛优YouGe/周润发Yun-F..."	"你给我翻译翻译，神马叫做TMD的惊喜"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg"	" / 让子弹飞一会儿  /  火烧云"	"汉语普通话/四川话/山西话"	"132分钟"	"https://movie.douban.com/subject/3742360/"	"34.34"					"0"	
"44"	"猫鼠游戏"	" Catch Me If You Can"	" 美国 加拿大 "	"2002 "	" 传记 犯罪 剧情"	"9.1"	"990732"	"导演:史蒂文·斯皮尔伯格StevenSpielberg   主演:莱昂纳多·迪卡普里奥L..."	"骗子大师和执著警探的你追我跑故事 "	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg"	" / 逍遥法外  /  捉智双雄(港)"	"英语/法语"	"141分钟"	"https://movie.douban.com/subject/1305487/"	"34.34"					"0"	
"45"	"海蒂和爷爷"	" Heidi"	" 德国 瑞士 "	"2015 "	" 剧情 冒险 家庭"	"9.3"	"583140"	"导演:阿兰·葛斯彭纳AlainGsponer   主演:阿努克·斯特芬AnukSteffen/..."	"如果生活中有什么使你感到快乐，那就去做吧！不要管别人说什么"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg"	" / 飘零燕(港)  /  海蒂"	"南非语/德语/瑞士德语"	"111分钟"	"https://movie.douban.com/subject/25958717/"	"34.34"					"0"	
"46"	"钢琴家"	" The Pianist"	" 英国 法国 波兰 德国 "	"2002 "	" 剧情 传记 战争 音乐"	"9.3"	"616942"	"导演:罗曼·波兰斯基RomanPolanski   主演:艾德里安·布洛迪AdrienBrod..."	"音乐能化解仇恨"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1381339291.jpg"	" / 钢琴战曲(港)  /  战地琴人(台)"	"英语/德语/俄语"	"149分钟"	"https://movie.douban.com/subject/1296736/"	"34.34"					"0"	
"47"	"大话西游之月光宝盒"	" 西遊記第壹佰零壹回之月光寶盒"	" 中国香港 中国大陆 "	"1995 "	" 喜剧 爱情 奇幻 古装"	"9.0"	"1194024"	"导演:刘镇伟JeffreyLau   主演:周星驰StephenChow/吴孟达ManTatNg..."	"旷古烁今"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2561721372.jpg"	" / 西游记101回月光宝盒  /  齐天大圣东游记"	"粤语/汉语普通话"	"88分钟"	"https://movie.douban.com/subject/1299398/"	"34.34"					"0"	
"48"	"天空之城"	" 天空の城ラピュタ"	" 日本 "	"1986 "	" 动画 奇幻 冒险"	"9.2"	"800556"	"导演:宫崎骏HayaoMiyazaki   主演:田中真弓MayumiTanaka/横泽启子Ke..."	"对天空的追逐，永不停止 "	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2888647044.jpg"	" / 天空之城拉普他  /  空中城堡拉普他"	"日语"	"125分钟"	"https://movie.douban.com/subject/1291583/"	"34.34"					"0"	
"49"	"指环王2：双塔奇兵"	" The Lord of the Rings: The Two Towers"	" 美国 新西兰 "	"2002 "	" 剧情 动作 奇幻 冒险"	"9.2"	"734022"	"导演:彼得·杰克逊PeterJackson   主演:伊利亚·伍德ElijahWood/西恩..."	"承前启后的史诗篇章"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2640236255.jpg"	" / 魔戒二部曲：双城奇谋  /  指环王II：双塔"	"英语/辛达林语/古代英语"	"180分钟/223分钟(加长版)/235分钟(蓝光加长版)"	"https://movie.douban.com/subject/1291572/"	"34.34"					"0"	
"50"	"闻香识女人"	" Scent of a Woman"	" 美国 "	"1992 "	" 剧情"	"9.1"	"858308"	"导演:马丁·布莱斯MartinBrest   主演:阿尔·帕西诺AlPacino/克里斯..."	"史上最美的探戈"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550757929.jpg"	" / 女人香  /  女人的芳香"	"英语"	"157分钟"	"https://movie.douban.com/subject/1298624/"	"34.34"					"0"	
"51"	"天堂电影院"	" Nuovo Cinema Paradiso"	" 意大利 法国 "	"1988 "	" 剧情 爱情"	"9.2"	"666766"	"导演:朱塞佩·托纳多雷GiuseppeTornatore   主演:菲利普·努瓦雷Philipp..."	"那些吻戏，那些青春，都在影院的黑暗里被泪水冲刷得无比清晰"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2653054340.jpg"	" / 星光伴我心(港)  /  新天堂乐园(台)"	"意大利语"	"155分钟/173分钟(导演剪辑版)/123分钟(剧场版)/124分钟(中国大陆)"	"https://movie.douban.com/subject/1291828/"	"34.34"					"0"	
"52"	"罗马假日"	" Roman Holiday"	" 美国 "	"1953 "	" 喜剧 剧情 爱情"	"9.1"	"929717"	"导演:威廉·惠勒WilliamWyler   主演:奥黛丽·赫本AudreyHepburn/格..."	"爱情哪怕只有一天"	"https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg"	" / 金枝玉叶(港)  /  罗马假期(台)"	"英语/意大利语/德语"	"118分钟"	"https://movie.douban.com/subject/1293839/"	"34.34"					"0"	
"53"	"死亡诗社"	" Dead Poets Society"	" 美国 "	"1989 "	" 剧情"	"9.2"	"701893"	"导演:彼得·威尔PeterWeir   主演:罗宾·威廉姆斯RobinWilliams/罗伯..."	"当一个死水般的体制内出现一个活跃的变数时，所有的腐臭都站在了光明的对面"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575465690.jpg"	" / 暴雨骄阳(港)  /  春风化雨(台)"	"英语/拉丁语"	"128分钟"	"https://movie.douban.com/subject/1291548/"	"34.34"					"0"	
"54"	"绿皮书"	" Green Book"	" 美国 中国大陆 "	"2018 "	" 剧情 喜剧 传记 音乐"	"8.9"	"1603967"	"导演:彼得·法雷里PeterFarrelly   主演:维果·莫腾森ViggoMortensen/..."	"去除成见，需要勇气"	"https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2549177902.jpg"	" / 绿簿旅友(港)  /  幸福绿皮书(台)"	"英语/意大利语/俄语/德语"	"130分钟"	"https://movie.douban.com/subject/27060077/"	"34.34"					"0"	
"55"	"大闹天宫"	" 大闹天宫 上下集  "	" 中国大陆 "	"1961(中国大陆)"	" 剧情 动画 奇幻 古装"	"9.4"	"424204"	"导演:万籁鸣LaimingWan   主演:邱岳峰YuefengQiu/富润生RunshengFu..."	"经典之作，历久弥新"	"https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg"	" / 大闹天宫 上下集  /  The Monkey King"	"汉语普通话"	"113分钟/44分钟(上集)/69分钟(下集)/84分钟(40周年纪念版)"	"https://movie.douban.com/subject/1418019/"	"34.34"					"0"	
